Total price,Montly installment,Year.Car.Model,Used.Transmission,Seller Name,Seller location,transmission,milage (Thousands),year,manufacturer,model,extra
99999.0,1981.0,2011 Fiat 500 1.2,Used Car85 000 kmManual,CITTON CARS GEZINA,"Gezina, Pretoria",Manual,85.0,2011,Fiat,500,['1.2']
99999.0,1981.0,2012 Hyundai Atos Prime 1.1 GLS,Used Car130 000 kmManual,CITTON CARS GEZINA,"Gezina, Pretoria",Manual,130.0,2012,Hyundai,Atos,"['Prime', '1.1', 'GLS']"
99995.0,1981.0,2014 Ford Figo 1.4 Ambiente,Used Car177 000 kmManual,INSPECTACAR GEZINA,"Capital Park, Pretoria",Manual,177.0,2014,Ford,Figo,"['1.4', 'Ambiente']"
99990.0,1981.0,2006 Volkswagen Citi 1.4i,Used Car93 778 kmManual,VARNFIELD EN MARITZ MOTORS,"Pretoria North, Pretoria",Manual,93.778,2006,Volkswagen,Citi,['1.4i']
99990.0,1981.0,2005 Toyota Corolla 160i GLS,Used Car213 884 kmManual,VARNFIELD EN MARITZ MOTORS,"Pretoria North, Pretoria",Manual,213.884,2005,Toyota,Corolla,"['160i', 'GLS']"
99950.0,1980.0,2012 Mazda Mazda3 Sedan 1.6 Dynamic,Used Car203 039 kmManual,AUTO VIEW PRE OWNED BOKSBURG,"Ravenswood, Boksburg",Manual,203.039,2012,Mazda,Mazda3,"['Sedan', '1.6', 'Dynamic']"
99950.0,1980.0,2010 Hyundai i30 1.6 GLS,Used Car200 000 kmManual,CARBON BLACK AUTO,"Paulshof, Sandton",Manual,200.0,2010,Hyundai,i30,"['1.6', 'GLS']"
99950.0,1980.0,2012 Hyundai i10 1.1 GLS,Used Car157 612 kmManual,SA MOTORCORP,"Bordeaux, Randburg",Manual,157.612,2012,Hyundai,i10,"['1.1', 'GLS']"
99950.0,1980.0,2005 Mercedes-Benz A-Class A170 Avantgarde Auto,Used Car73 000 kmAutomatic,ABSOLUT AUTO,"Northcliff, Randburg",Automatic,73.0,2005,Mercedes-Benz,A-Class,"['A170', 'Avantgarde', 'Auto']"
99950.0,1980.0,2012 Volkswagen Polo Sedan 1.4 Trendline,Used Car162 000 kmManual,ABSOLUT AUTO,"Northcliff, Randburg",Manual,162.0,2012,Volkswagen,Polo,"['Sedan', '1.4', 'Trendline']"
99950.0,1980.0,2008 Volvo S40 2.0,Used Car172 000 kmManual,PRISTINE MOTORS,"De Deur, Vereeniging",Manual,172.0,2008,Volvo,S40,['2.0']
99950.0,1980.0,2006 Renault Modus 1.4 Expression,Used Car176 000 kmManual,PRISTINE MOTORS,"De Deur, Vereeniging",Manual,176.0,2006,Renault,Modus,"['1.4', 'Expression']"
99950.0,1980.0,2006 Volkswagen Golf 1.6l Caddy,Used Car154 000 kmManual,PRISTINE MOTORS,"De Deur, Vereeniging",Manual,154.0,2006,Volkswagen,Golf,"['1.6l', 'Caddy']"
99950.0,1980.0,2012 Hyundai i10 1.1 GLS,Used Car160 000 kmManual,PRISTINE MOTORS,"De Deur, Vereeniging",Manual,160.0,2012,Hyundai,i10,"['1.1', 'GLS']"
99950.0,1980.0,2012 Nissan Micra 1.2 Acenta,Used Car218 000 kmManual,PRISTINE MOTORS,"De Deur, Vereeniging",Manual,218.0,2012,Nissan,Micra,"['1.2', 'Acenta']"
99950.0,1980.0,2008 Daihatsu Terios 1.5,Used Car221 000 kmManual,SA MOTORCORP,"Bordeaux, Randburg",Manual,221.0,2008,Daihatsu,Terios,['1.5']
99900.0,1979.0,1992 Mercedes-Benz E-Class 230E W123,Used Car214 845 kmManual,STRUBEN STREET MOTORS,"Mayville, Pretoria",Manual,214.845,1992,Mercedes-Benz,E-Class,"['230E', 'W123']"
99900.0,1979.0,2011 Nissan Navara 2.5dCi KingCab 4x4 XE,Used Car236 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,236.0,2011,Nissan,Navara,"['2.5dCi', 'KingCab', '4x4', 'XE']"
99900.0,1979.0,2011 BMW X3 xDrive20d,Used Car197 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,197.0,2011,BMW,X3,['xDrive20d']
99900.0,1979.0,2017 Tata Indica 1.4 LGi,Used Car47 362 kmManual,EASY AUTO FIN (PTY) LTD,"Vereeniging Central, Vereeniging",Manual,47.362,2017,Tata,Indica,"['1.4', 'LGi']"
99900.0,1979.0,2004 Mercedes-Benz SLK SLK 200 Kompressor Auto,Used Car245 000 kmAutomatic,AUTOCITY KIA NIGEL,"Nigel Central, Nigel",Automatic,245.0,2004,Mercedes-Benz,SLK,"['SLK', '200', 'Kompressor', 'Auto']"
99900.0,1979.0,2012 Smart Fortwo 1.0t Cabrio passion,Used Car116 400 kmAutomatic,AUTOCITY MAHINDRA HEIDELBERG,"Heidelberg Industrial, Heidelberg",Automatic,116.4,2012,Smart,Fortwo,"['1.0t', 'Cabrio', 'passion']"
99900.0,1979.0,1992 Mercedes-Benz E-Class 230E W123,Used Car214 845 kmManual,STRUBEN STREET MOTORS,"Mayville, Pretoria",Manual,214.845,1992,Mercedes-Benz,E-Class,"['230E', 'W123']"
99900.0,1979.0,2011 Nissan Navara 2.5dCi KingCab 4x4 XE,Used Car236 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,236.0,2011,Nissan,Navara,"['2.5dCi', 'KingCab', '4x4', 'XE']"
99900.0,1979.0,2011 BMW X3 xDrive20d,Used Car197 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,197.0,2011,BMW,X3,['xDrive20d']
99900.0,1979.0,2011 Honda Jazz 1.3 Comfort Auto,Used Car110 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,110.0,2011,Honda,Jazz,"['1.3', 'Comfort', 'Auto']"
99900.0,1979.0,2015 Renault Sandero 66kW Turbo Expression (Aircon),Used Car149 316 kmManual,KARAM MOTORS,"Fontainebleau, Randburg",Manual,149.316,2015,Renault,Sandero,"['66kW', 'Turbo', 'Expression', '(Aircon)']"
99900.0,1979.0,2012 Renault Sandero 1.6 Expression,Used Car133 921 kmManual,LISACARS,"Wilbart, Germiston",Manual,133.921,2012,Renault,Sandero,"['1.6', 'Expression']"
99900.0,1979.0,2013 Suzuki Alto 1.0 GLX,Used Car85 182 kmManual,LISACARS,"Wilbart, Germiston",Manual,85.182,2013,Suzuki,Alto,"['1.0', 'GLX']"
99900.0,1979.0,2002 Land Rover Range Rover 4.6 VOGUE Auto,Used Car319 000 kmAutomatic,SMT MOTORS,"Linden, Randburg",Automatic,319.0,2002,Land,Rover,"['Range', 'Rover', '4.6', 'VOGUE', 'Auto']"
99900.0,1979.0,2015 Peugeot 208 5-Door 1.0 Access,Used Car67 000 kmManual,EBK AUTO DEALERS BRAAMFONTEIN,"Vrededorp, Johannesburg",Manual,67.0,2015,Peugeot,208,"['5-Door', '1.0', 'Access']"
99900.0,1979.0,2014 Chevrolet Spark 1.2 LS,Used Car121 000 kmManual,BMW SANDTON,"Sandton Central, Sandton",Manual,121.0,2014,Chevrolet,Spark,"['1.2', 'LS']"
99900.0,1979.0,1998 Ford Laser Tracer 1.3,Used Car62 031 kmManual,MIT MAK MOTORS GERRIT MARITZ,"Pretoria North, Pretoria",Manual,62.031,1998,Ford,Laser,"['Tracer', '1.3']"
99900.0,1979.0,2014 Honda Ballade 1.5 Elegance Auto,Used Car246 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,246.0,2014,Honda,Ballade,"['1.5', 'Elegance', 'Auto']"
99900.0,1979.0,2011 Volkswagen Polo Vivo 5-Door 1.4,Used Car120 000 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,120.0,2011,Volkswagen,Polo,"['Vivo', '5-Door', '1.4']"
99900.0,1979.0,2008 Mazda BT-50 3.0CRD Freestyle Cab SLX,Used Car459 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,459.0,2008,Mazda,BT-50,"['3.0CRD', 'Freestyle', 'Cab', 'SLX']"
99900.0,1979.0,2010 Hyundai i10 1.1 GLS,Used Car142 000 kmManual,KOLEV MOTORS,"Edenvale Central, Edenvale",Manual,142.0,2010,Hyundai,i10,"['1.1', 'GLS']"
99900.0,1979.0,2018 Datsun Go 1.2 Lux,Used Car45 257 kmManual,ANGELS MOTOR GROUP,"Randjespark, Midrand",Manual,45.257,2018,Datsun,Go,"['1.2', 'Lux']"
99900.0,1979.0,2012 Chevrolet Cruze Sedan 1.8 LS,Used Car132 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,132.0,2012,Chevrolet,Cruze,"['Sedan', '1.8', 'LS']"
99900.0,1979.0,2012 Hyundai i10 1.1 GLS,Used Car117 800 kmManual,JEEP FIAT ALFA ROMEO MENLYN,"Newlands, Pretoria",Manual,117.8,2012,Hyundai,i10,"['1.1', 'GLS']"
99900.0,1979.0,2013 Honda Brio Hatch 1.2 Trend,Used Car146 000 kmManual,LIONS OF JUDAH,"Montana Park, Pretoria",Manual,146.0,2013,Honda,Brio,"['Hatch', '1.2', 'Trend']"
99900.0,1979.0,2010 Hyundai Getz 1.4 GL High-Spec,Used Car133 825 kmManual,LIONS OF JUDAH,"Montana Park, Pretoria",Manual,133.825,2010,Hyundai,Getz,"['1.4', 'GL', 'High-Spec']"
99900.0,1979.0,2017 Tata Indica 1.4 LGi,Used Car47 362 kmManual,EASY AUTO FIN (PTY) LTD,"Vereeniging Central, Vereeniging",Manual,47.362,2017,Tata,Indica,"['1.4', 'LGi']"
99900.0,1979.0,2015 Renault Sandero 66kW Turbo Expression (Aircon),Used Car149 316 kmManual,KARAM MOTORS,"Fontainebleau, Randburg",Manual,149.316,2015,Renault,Sandero,"['66kW', 'Turbo', 'Expression', '(Aircon)']"
99900.0,1979.0,2014 Chevrolet Spark 1.2 LS,Used Car121 000 kmManual,BMW SANDTON,"Sandton Central, Sandton",Manual,121.0,2014,Chevrolet,Spark,"['1.2', 'LS']"
99900.0,1979.0,2015 Peugeot 208 5-Door 1.0 Access,Used Car67 000 kmManual,EBK AUTO DEALERS BRAAMFONTEIN,"Vrededorp, Johannesburg",Manual,67.0,2015,Peugeot,208,"['5-Door', '1.0', 'Access']"
99900.0,1979.0,2012 Chevrolet Cruze Sedan 1.8 LS,Used Car132 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,132.0,2012,Chevrolet,Cruze,"['Sedan', '1.8', 'LS']"
99900.0,1979.0,2012 Hyundai i30 1.6 Premium,Used Car208 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,208.0,2012,Hyundai,i30,"['1.6', 'Premium']"
99900.0,1979.0,2012 Mazda Mazda2 Hatch 1.5 Dynamic,Used Car214 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,214.0,2012,Mazda,Mazda2,"['Hatch', '1.5', 'Dynamic']"
99900.0,1979.0,2012 Renault Clio 1.6 Dynamique,Used Car134 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,134.0,2012,Renault,Clio,"['1.6', 'Dynamique']"
99900.0,1979.0,2011 Volkswagen Polo Vivo 3-Door 1.4,Used Car188 000 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,188.0,2011,Volkswagen,Polo,"['Vivo', '3-Door', '1.4']"
99900.0,1979.0,2010 Nissan X-Trail 2.5 SE,Used Car208 280 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,208.28,2010,Nissan,X-Trail,"['2.5', 'SE']"
99900.0,1979.0,2010 Audi A5 Coupe 2.0T Auto,Used Car230 882 kmAutomatic,CHICANE AUTO,"Windsor West, Randburg",Automatic,230.882,2010,Audi,A5,"['Coupe', '2.0T', 'Auto']"
99900.0,1979.0,2012 Audi A4 1.8T Ambition,Used Car171 445 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,171.445,2012,Audi,A4,"['1.8T', 'Ambition']"
99900.0,1979.0,2011 BMW 3 Series 320i,Used Car216 000 kmManual,CHICANE AUTO,"Windsor West, Randburg",Manual,216.0,2011,BMW,3,"['Series', '320i']"
99900.0,1979.0,2008 Kia Rio 1.4 5-Door Auto,Used Car80 800 kmAutomatic,CHICANE AUTO,"Windsor West, Randburg",Automatic,80.8,2008,Kia,Rio,"['1.4', '5-Door', 'Auto']"
99900.0,1979.0,2011 Ford Bantam 1.6I Xlt,Used Car181 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,181.0,2011,Ford,Bantam,"['1.6I', 'Xlt']"
99900.0,1979.0,2009 Mitsubishi Outlander 2.4 GLS,Used Car194 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,194.0,2009,Mitsubishi,Outlander,"['2.4', 'GLS']"
99900.0,1979.0,2006 Toyota RAV4 2.0 VX,Used Car194 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,194.0,2006,Toyota,RAV4,"['2.0', 'VX']"
99900.0,1979.0,2011 Nissan X-Trail 2.0 XE,Used Car177 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,177.0,2011,Nissan,X-Trail,"['2.0', 'XE']"
99900.0,1979.0,2006 Toyota RAV4 2.0 GX,Used Car235 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,235.0,2006,Toyota,RAV4,"['2.0', 'GX']"
99900.0,1979.0,2014 Renault Sandero 66kW Turbo Dynamique,Used Car192 000 kmManual,KOOS AND MIKE USED CARS,"Vanderbijlpark CW 4, Vanderbijlpark",Manual,192.0,2014,Renault,Sandero,"['66kW', 'Turbo', 'Dynamique']"
99900.0,1979.0,2014 Ford Figo 1.4TDCi Ambiente,Used Car129 000 kmManual,KOOS AND MIKE USED CARS,"Vanderbijlpark CW 4, Vanderbijlpark",Manual,129.0,2014,Ford,Figo,"['1.4TDCi', 'Ambiente']"
99900.0,1979.0,2016 Chevrolet Spark 1.2,Used Car107 000 kmManual,KOOS AND MIKE USED CARS,"Vanderbijlpark CW 4, Vanderbijlpark",Manual,107.0,2016,Chevrolet,Spark,['1.2']
99900.0,1979.0,2009 Mitsubishi Outlander 2.4 GLS,Used Car194 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,194.0,2009,Mitsubishi,Outlander,"['2.4', 'GLS']"
99900.0,1979.0,2011 Ford Bantam 1.6I Xlt,Used Car181 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,181.0,2011,Ford,Bantam,"['1.6I', 'Xlt']"
99900.0,1979.0,2006 Toyota RAV4 2.0 VX,Used Car194 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,194.0,2006,Toyota,RAV4,"['2.0', 'VX']"
99900.0,1979.0,2017 Datsun Go 1.2 Lux,Used Car94 000 kmManual,F&J Car Sales,"Vereeniging Central, Vereeniging",Manual,94.0,2017,Datsun,Go,"['1.2', 'Lux']"
99900.0,1979.0,2015 Volkswagen Polo Vivo Maxx 1.6,Used Car104 000 kmManual,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Manual,104.0,2015,Volkswagen,Polo,"['Vivo', 'Maxx', '1.6']"
99900.0,1979.0,2010 Mahindra Scorpio 2.6 Turbo 7-Seater,Used Car196 159 kmManual,EASY AUTO FIN (PTY) LTD,"Vereeniging Central, Vereeniging",Manual,196.159,2010,Mahindra,Scorpio,"['2.6', 'Turbo', '7-Seater']"
99900.0,1979.0,2009 Mahindra Scorpio 2.6 Turbo GLX 7-Seater,Used Car236 000 kmManual,LIONS OF JUDAH,"Montana Park, Pretoria",Manual,236.0,2009,Mahindra,Scorpio,"['2.6', 'Turbo', 'GLX', '7-Seater']"
99900.0,1979.0,1999 Toyota Land Cruiser Prado GX V6 Auto,Used Car321 000 kmAutomatic,EBK AUTO DEALERS LA ROCHELLE,"Vrededorp, Johannesburg",Automatic,321.0,1999,Toyota,Land,"['Cruiser', 'Prado', 'GX', 'V6', 'Auto']"
99900.0,1979.0,2015 Ford Figo 1.4 Ambiente,Used Car130 085 kmManual,AURINIA MOTORS,"Silverton, Pretoria",Manual,130.085,2015,Ford,Figo,"['1.4', 'Ambiente']"
99900.0,1979.0,2012 Mazda Mazda3 Sedan 1.6 Original,Used Car225 000 kmManual,AURINIA MOTORS,"Silverton, Pretoria",Manual,225.0,2012,Mazda,Mazda3,"['Sedan', '1.6', 'Original']"
99900.0,1979.0,2006 Nissan Murano 3.5,Used Car248 000 kmAutomatic,CINZACO AUTO VAAL,"Duncanville, Vereeniging",Automatic,248.0,2006,Nissan,Murano,['3.5']
99900.0,1979.0,2018 Renault Kwid 1.0 Dynamique,Used Car111 000 kmManual,KOOS AND MIKE USED CARS,"Vanderbijlpark CW 4, Vanderbijlpark",Manual,111.0,2018,Renault,Kwid,"['1.0', 'Dynamique']"
99900.0,1979.0,2013 Honda Jazz 1.3 Comfort Auto,Used Car225 900 kmAutomatic,LIONS OF JUDAH,"Montana Park, Pretoria",Automatic,225.9,2013,Honda,Jazz,"['1.3', 'Comfort', 'Auto']"
99800.0,1977.0,2015 Peugeot 107 1.0 Urban,Used Car127 000 kmManual,CINZACO AUTO VAAL,"Duncanville, Vereeniging",Manual,127.0,2015,Peugeot,107,"['1.0', 'Urban']"
99000.0,1961.0,2016 Volkswagen Polo Vivo Sedan 1.4 Conceptline,Used Car153 443 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,153.443,2016,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Conceptline']"
99000.0,1961.0,2012 Mercedes-Benz Vito 113 CDI Panel Van,Used Car192 600 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,192.6,2012,Mercedes-Benz,Vito,"['113', 'CDI', 'Panel', 'Van']"
99000.0,1961.0,2011 Subaru XV 2.0R Auto,Used Car201 614 kmAutomatic,KARAM MOTORS,"Fontainebleau, Randburg",Automatic,201.614,2011,Subaru,XV,"['2.0R', 'Auto']"
99000.0,1961.0,1963 Renault Caravelle 1.1,Used Car123 456 kmAutomatic,CLASSIC CARS ONLINE,"Alberton North, Alberton",Automatic,123.456,1963,Renault,Caravelle,['1.1']
99000.0,1961.0,2013 Ford Figo 1.4 Ambiente,Used Car108 563 kmManual,MAZDA MIDRAND,"Randjespark, Midrand",Manual,108.563,2013,Ford,Figo,"['1.4', 'Ambiente']"
98900.0,1959.0,2008 Nissan X-Trail 2.5 SEL Auto,Used Car163 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,163.0,2008,Nissan,X-Trail,"['2.5', 'SEL', 'Auto']"
98900.0,1959.0,2010 Ford Fiesta 1.6 5-Door Ambiente,Used Car167 789 kmManual,AUTO VISION,"Annlin, Pretoria",Manual,167.789,2010,Ford,Fiesta,"['1.6', '5-Door', 'Ambiente']"
97900.0,1940.0,2016 Chevrolet Spark 1.2 LS,Used Car185 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,185.0,2016,Chevrolet,Spark,"['1.2', 'LS']"
97900.0,1940.0,2011 Renault Scenic 1.9dCi Dynamique,Used Car210 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,210.0,2011,Renault,Scenic,"['1.9dCi', 'Dynamique']"
97900.0,1940.0,2012 Jeep Compass 2.0L Limited,Used Car145 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,145.0,2012,Jeep,Compass,"['2.0L', 'Limited']"
97900.0,1940.0,2014 Nissan Almera 1.5 Acenta,Used Car161 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,161.0,2014,Nissan,Almera,"['1.5', 'Acenta']"
95000.0,1882.0,2016 Volkswagen Polo Vivo Sedan 1.4 Conceptline,Used Car247 753 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,247.753,2016,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Conceptline']"
95000.0,1882.0,2005 Toyota Camry 2.4 XLi,Used Car270 500 kmManual,Private Individual Seller,"Centurion Central, Centurion",Manual,270.5,2005,Toyota,Camry,"['2.4', 'XLi']"
95000.0,1882.0,2009 Mercedes-Benz C-Class C200 Kompressor Classic Auto,Used Car263 500 kmAutomatic,Private Individual Seller,"Pretoria Central, Pretoria",Automatic,263.5,2009,Mercedes-Benz,C-Class,"['C200', 'Kompressor', 'Classic', 'Auto']"
95000.0,1882.0,2006 MINI Convertible Cooper S,Used Car121 818 kmManual,Private Individual Seller,"Waverley, Pretoria",Manual,121.818,2006,MINI,Convertible,"['Cooper', 'S']"
94950.0,1881.0,2009 BMW X3 xDrive30d,Used Car284 000 kmAutomatic,SA MOTORCORP,"Bordeaux, Randburg",Automatic,284.0,2009,BMW,X3,['xDrive30d']
94900.0,1880.0,2015 Ford Fiesta 5-Door 1.0T Trend Auto,Used Car75 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,75.0,2015,Ford,Fiesta,"['5-Door', '1.0T', 'Trend', 'Auto']"
94900.0,1880.0,2011 Ford Focus 2.0TDCi 5-Door Si,Used Car119 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,119.0,2011,Ford,Focus,"['2.0TDCi', '5-Door', 'Si']"
94900.0,1880.0,2013 Opel Astra Hatch 1.6 Essentia,Used Car165 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,165.0,2013,Opel,Astra,"['Hatch', '1.6', 'Essentia']"
94900.0,1880.0,2014 Opel Corsa 1.4 Essentia,Used Car171 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,171.0,2014,Opel,Corsa,"['1.4', 'Essentia']"
94900.0,1880.0,2015 Volkswagen up! take up! 3-Door 1.0,Used Car190 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,190.0,2015,Volkswagen,up!,"['take', 'up!', '3-Door', '1.0']"
94900.0,1880.0,2011 Ford Focus 2.0TDCi 5-Door Si,Used Car119 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,119.0,2011,Ford,Focus,"['2.0TDCi', '5-Door', 'Si']"
94900.0,1880.0,2013 Opel Astra Hatch 1.6 Essentia,Used Car165 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,165.0,2013,Opel,Astra,"['Hatch', '1.6', 'Essentia']"
94900.0,1880.0,2003 Mercedes-Benz Vito 112 CDI,Used Car166 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,166.0,2003,Mercedes-Benz,Vito,"['112', 'CDI']"
94900.0,1880.0,2013 Hyundai Accent 1.6 GLS Auto,Used Car222 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,222.0,2013,Hyundai,Accent,"['1.6', 'GLS', 'Auto']"
94900.0,1880.0,2013 Volkswagen Polo 1.4 Comfortline,Used Car112 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,112.0,2013,Volkswagen,Polo,"['1.4', 'Comfortline']"
94900.0,1880.0,2011 Nissan X-Trail 2.0 XE,Used Car272 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,272.0,2011,Nissan,X-Trail,"['2.0', 'XE']"
94900.0,1880.0,2022 Daihatsu Terios 1.5,Used Car222 800 kmManual,AUTO VISION,"Annlin, Pretoria",Manual,222.8,2022,Daihatsu,Terios,['1.5']
94000.0,1862.0,2019 Nissan Almera 1.5 Acenta Auto,Used Car135 582 kmAutomatic,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Automatic,135.582,2019,Nissan,Almera,"['1.5', 'Acenta', 'Auto']"
93000.0,1842.0,2019 Renault Kwid 1.0 Dynamique,Used Car58 819 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,58.819,2019,Renault,Kwid,"['1.0', 'Dynamique']"
92900.0,1840.0,2016 Tata Super Ace 1.4TD DLE,Used Car100 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,100.0,2016,Tata,Super,"['Ace', '1.4TD', 'DLE']"
92900.0,1840.0,2009 Mitsubishi Outlander 2.4 GLX,Used Car310 000 kmAutomatic,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Automatic,310.0,2009,Mitsubishi,Outlander,"['2.4', 'GLX']"
92900.0,1840.0,2014 Suzuki Swift Hatch 1.2 GL,Used Car150 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,150.0,2014,Suzuki,Swift,"['Hatch', '1.2', 'GL']"
92900.0,1840.0,2013 GWM H5 2.4 4x4 Lux,Used Car174 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,174.0,2013,GWM,H5,"['2.4', '4x4', 'Lux']"
92000.0,1823.0,2013 Toyota Etios Sedan 1.5 Xs,Used Car161 582 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,161.582,2013,Toyota,Etios,"['Sedan', '1.5', 'Xs']"
91900.0,1821.0,2007 Mercedes-Benz C-Class C200 Elegance Auto,Used Car243 000 kmAutomatic,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Automatic,243.0,2007,Mercedes-Benz,C-Class,"['C200', 'Elegance', 'Auto']"
91900.0,1821.0,2015 Renault Sandero Stepway 66kW Turbo,Used Car287 000 kmManual,CARZUKA - SANDTON CITY,"Sandton Central, Sandton",Manual,287.0,2015,Renault,Sandero,"['Stepway', '66kW', 'Turbo']"
91900.0,1821.0,2016 Suzuki Splash 1.2 GA,Used Car101 000 kmManual,CARZUKA - EASTGATE SHOPPING CENTRE,"Bedfordview, Bedfordview",Manual,101.0,2016,Suzuki,Splash,"['1.2', 'GA']"
90000.0,1783.0,2015 Volkswagen Polo Vivo Sedan 1.4 Conceptline,Used Car188 536 kmManual,S4 AUTO BOKSBURG,"Beyers Park, Boksburg",Manual,188.536,2015,Volkswagen,Polo,"['Vivo', 'Sedan', '1.4', 'Conceptline']"
89990.0,1783.0,2006 Peugeot 407 2.0 ST Comfort,Used Car157 028 kmManual,I&S MOTORS,"De Deur, Vereeniging",Manual,157.028,2006,Peugeot,407,"['2.0', 'ST', 'Comfort']"
89950.0,1782.0,2006 Hyundai Atos Prime 1.1 GLS Auto,Used Car74 983 kmAutomatic,SA MOTORCORP,"Bordeaux, Randburg",Automatic,74.983,2006,Hyundai,Atos,"['Prime', '1.1', 'GLS', 'Auto']"
89950.0,1782.0,2011 Ford Figo 1.4TDCi Ambiente,Used Car132 755 kmManual,SA MOTORCORP 2,"Blairgowrie, Randburg",Manual,132.755,2011,Ford,Figo,"['1.4TDCi', 'Ambiente']"
89950.0,1782.0,2010 Ford Fiesta 5-door 1.4 Ambiente,Used Car200 000 kmManual,PINNACLE CARS CC,"Kensington B, Randburg",Manual,200.0,2010,Ford,Fiesta,"['5-door', '1.4', 'Ambiente']"
